SVG파일명,철도운영기관코드,선명,역명,상행경로값,하행경로값,역SVG순서,철도운영구분코드
area01_IC,IC(인천교통공사),인천1호선,부평삼거리,M 464.7 449.8 v 44.8,M 464.7 494.6 v 44.9,13,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,간석오거리,M 464.7 494.6 v 44.9,M 464.7 539.5 v 56.6,14,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,인천시청,M 464.7 539.5 v 56.6,M 464.7 596.1 v 38.4,15,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,예술회관,M 464.7 596.1 v 38.4,M 464.7 634.5 v 33.1,16,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,인천터미널,M 464.7 634.5 v 33.1,M 464.7 667.7 v 33.1,17,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,문학경기장,M 464.7 667.7 v 33.1,M 464.7 700.8 v 33.1,18,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,선학,M 464.7 700.8 v 33.1,M 464.7 733.9 V 767,19,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,신연수,M 464.7 733.9 V 767,M 464.7 767 c 0 0 0 6.4 0 14.2 s -6.8 14.2 -15 14.2 h -15,20,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,원인재,M 464.7 767 c 0 0 0 6.4 0 14.2 s -6.8 14.2 -15 14.2 h -15,M 434.7 795.5 h -42.1,21,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,동춘,M 434.7 795.5 h -42.1,M 392.5 795.5 h -42.1,22,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,동막,M 392.5 795.5 h -42.1,M 350.4 795.5 h -42.1,23,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,캠퍼스타운,M 350.4 795.5 h -42.1,M 308.3 795.5 h -42.1,24,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,테크노파크,M 308.3 795.5 h -42.1,M 266.2 795.5 h -42.1,25,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,지식정보단지,M 266.2 795.5 h -42.1,M 224.1 795.5 H 182,26,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,인천대입구,M 224.1 795.5 H 182,M 182 795.5 h -42.1,27,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,센트럴파크,M 182 795.5 h -42.1,M 139.8 795.5 H 97.7,28,04(도시철도)
area01_IC,IC(인천교통공사),인천1호선,국제업무지구,M 139.8 795.5 H 97.7,"M97.7,795.5H46.6",29,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,검단오류,,M 97.7 91.3 h 45.6,29,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,왕길,M 97.7 91.3 h 45.6,M 143.3 91.3 h 45.6,30,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,검단사거리,M 143.3 91.3 h 45.6,M 188.8 91.3 h 45.6,31,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,마전,M 188.8 91.3 h 45.6,M 234.4 91.3 c 0 0 5.9 0 13.2 0 s 13.2 5.8 13.2 12.8 c 0 7 0 12.8 0 12.8,32,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,완정,M 234.4 91.3 c 0 0 5.9 0 13.2 0 s 13.2 5.8 13.2 12.8 c 0 7 0 12.8 0 12.8,M 260.8 116.8 v 40.5,33,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,독정,M 260.8 116.8 v 40.5,M 260.8 157.3 v 40.5,34,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,검암,M 260.8 157.3 v 40.5,M 260.8 197.8 v 40.5,35,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,검바위,M 260.8 197.8 v 40.5,M 260.8 238.2 v 40.5,36,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,아시아드경기장,M 260.8 238.2 v 40.5,M 260.8 278.7 v 40.5,37,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,서구청,M 260.8 278.7 v 40.5,M 260.8 319.2 v 40.5,38,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,가정,M 260.8 319.2 v 40.5,M 260.8 359.6 v 40.5,39,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,석남,M 260.8 400.1 v 40.5,M 260.8 440.6 v 40.5,41,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,서부여성회관,M 260.8 440.6 v 40.5,M 260.8 481.1 v 40.5,42,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,인천가좌,M 260.8 481.1 v 40.5,M 260.8 521.5 V 562,43,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,주안국가산단,M 260.8 562 c 0 0 0 6.1 0 13.5 s 6.3 13.5 14 13.5 s 14 0 14 0,M 288.8 589 h 43.6,45,04(도시철도)
area01,IC(인천교통공사),인천1호선,송도달빛축제공원,"M210.9,805h-16.6",,30,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,주안,M 288.8 589 h 43.6,M 332.5 589 h 43.6,46,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,시민공원,M 332.5 589 h 43.6,M 376.1 589 h 43.6,47,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,석바위시장,M 376.1 589 h 43.6,M 419.7 589 h 45,48,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,인천시청,M 419.7 589 h 45,M 464.7 589 h 49,49,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,석천사거리,M 464.7 589 h 49,M 513.7 589 h 61,50,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,모래내시장,M 513.7 589 h 61,M 574.7 589 h 61,51,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,남동구청,M 635.7 589 h 19.5 c 8.3 0 15 6.7 15 15 s 0 15 0 15,M 670.2 619 v 46.5,53,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,인천대공원,M 670.2 619 v 46.5,M 670.2 665.5 V 712,54,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,운연,M 670.2 665.5 V 712,,55,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,가정중앙시장,M 260.8 359.6 v 40.5,M 260.8 400.1 v 40.5,40,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,가재울,M 260.8 521.5 V 562,M 260.8 562 c 0 0 0 6.1 0 13.5 s 6.3 13.5 14 13.5 s 14 0 14 0,44,04(도시철도)
area01_IC,IC(인천교통공사),인천2호선,만수,M 574.7 589 h 61,M 635.7 589 h 19.5 c 8.3 0 15 6.7 15 15 s 0 15 0 15,52,04(도시철도)
area01,IC(인천교통공사),7호선,굴포천,M 222.4 506.5 c -2.8 3.4 -4.4 7.8 -4.4 12.5 v 7.4,M 218 526.5 v 22.7,50,04(도시철도)
subway_a01_l01,KR(코레일),1호선,남영,M 2414.7 1215.2 h -56.4,M 2358.3 1215.2 h -56.4,35,04(도시철도)
subway_a01_l01,KR(코레일),1호선,용산,M 2358.3 1215.2 h -56.4,M 2301.9 1215.2 h -56.4,36,04(도시철도)
subway_a01_l01,KR(코레일),1호선,노량진,M 2301.9 1215.2 h -56.4,M 2245.5 1215.2 h -56.4,37,04(도시철도)
subway_a01_l01,KR(코레일),1호선,대방,M 2245.5 1215.2 h -56.4,M 2189.2 1215.2 h -56.4,38,04(도시철도)
subway_a01_l01,KR(코레일),1호선,신길,M 2189.2 1215.2 h -56.4,M 2132.8 1215.2 h -56.4,39,04(도시철도)
subway_a01_l01,KR(코레일),1호선,영등포,M 2132.8 1215.2 h -56.4,M 2076.4 1215.2 H 2020,40,04(도시철도)
subway_a01_l01,KR(코레일),1호선,신도림,M 2076.4 1215.2 H 2020,M 2020 1215.2 h -50.3,41,04(도시철도)
subway_a01_l01,KR(코레일),1호선,구로,M 2020 1215.2 h -50.3,M 1969.7 1215.2 h -52.3,42,04(도시철도)
subway_a01_l01,KR(코레일),1호선,구일,M 1969.7 1215.2 h -52.3,M 1917.4 1215.2 H 1865,43,04(도시철도)
subway_a01_l01,KR(코레일),1호선,개봉,M 1917.4 1215.2 H 1865,M 1865 1215.2 h -52.3,44,04(도시철도)
subway_a01_l01,KR(코레일),1호선,오류동,M 1865 1215.2 h -52.3,M 1812.7 1215.2 h -52.3,45,04(도시철도)
subway_a01_l01,KR(코레일),1호선,온수,M 1812.7 1215.2 h -52.3,M 1760.4 1215.2 h -52.3,46,04(도시철도)
subway_a01_l01,KR(코레일),1호선,역곡,M 1760.4 1215.2 h -52.3,M 1708.1 1215.2 h -52.3,47,04(도시철도)
subway_a01_l01,KR(코레일),1호선,소사,M 1708.1 1215.2 h -52.3,M 1655.7 1215.2 h -52.3,48,04(도시철도)
subway_a01_l01,KR(코레일),1호선,부천,M 1655.7 1215.2 h -52.3,M 1603.4 1215.2 h -52.3,49,04(도시철도)
subway_a01_l01,KR(코레일),1호선,중동,M 1603.4 1215.2 h -52.3,M 1551.1 1215.2 h -52.3,50,04(도시철도)
subway_a01_l01,KR(코레일),1호선,송내,M 1551.1 1215.2 h -52.3,M 1498.7 1215.2 h -52.3,51,04(도시철도)
subway_a01_l01,KR(코레일),1호선,부개,M 1498.7 1215.2 h -52.3,M 1446.4 1215.2 h -52.3,52,04(도시철도)
subway_a01_l01,KR(코레일),1호선,부평,M 1446.4 1215.2 h -52.3,M 1394.1 1215.2 h -52.3,53,04(도시철도)
subway_a01_l01,KR(코레일),1호선,백운,M 1394.1 1215.2 h -52.3,M 1341.8 1215.2 h -52.3,54,04(도시철도)
subway_a01_l01,KR(코레일),1호선,동암,M 1341.8 1215.2 h -52.3,M 1289.4 1215.2 h -52.3,55,04(도시철도)
subway_a01_l01,KR(코레일),1호선,간석,M 1289.4 1215.2 h -52.3,M 1237.1 1215.2 h -52.3,56,04(도시철도)
subway_a01_l01,KR(코레일),1호선,주안,M 1237.1 1215.2 h -52.3,M 1184.8 1215.2 h -52.3,57,04(도시철도)
subway_a01_l01,KR(코레일),1호선,도화,M 1184.8 1215.2 h -52.3,M 1132.5 1215.2 h -52.3,58,04(도시철도)
subway_a01_l01,KR(코레일),1호선,제물포,M 1132.5 1215.2 h -52.3,M 1080.1 1215.2 h -52.3,59,04(도시철도)
subway_a01_l01,KR(코레일),1호선,도원,M 1080.1 1215.2 h -52.3,M 1027.8 1215.2 h -52.3,60,04(도시철도)
subway_a01_l01,KR(코레일),1호선,동인천,M 1027.8 1215.2 h -52.3,M 975.5 1215.2 h -52.3,61,04(도시철도)
subway_a01_l01,KR(코레일),1호선,인천,M 975.5 1215.2 h -52.3,,62,04(도시철도)
subway_a01_l01,KR(코레일),1호선,소요산,,M 2315.7 1613.9 h 51,1,04(도시철도)
subway_a01_l01,KR(코레일),1호선,동두천,M 2315.7 1613.9 h 51,M 2366.7 1613.9 h 51,2,04(도시철도)
subway_a01_l01,KR(코레일),1호선,보산,M 2366.7 1613.9 h 51,M 2417.7 1613.9 h 51,3,04(도시철도)
subway_a01_l01,KR(코레일),1호선,동두천중앙,M 2417.7 1613.9 h 51,M 2468.7 1613.9 h 51,4,04(도시철도)
subway_a01_l01,KR(코레일),1호선,지행,M 2468.7 1613.9 h 51,M 2519.7 1613.9 h 51,5,04(도시철도)
subway_a01_l01,KR(코레일),1호선,덕정,M 2519.7 1613.9 h 51,M 2570.7 1613.9 h 51,6,04(도시철도)
subway_a01_l01,KR(코레일),1호선,덕계,M 2570.7 1613.9 h 51,M 2621.6 1613.9 h 51,7,04(도시철도)
subway_a01_l01,KR(코레일),1호선,양주,M 2621.6 1613.9 h 51,M 2672.6 1613.9 h 51,8,04(도시철도)
subway_a01_l01,KR(코레일),1호선,녹양,M 2672.6 1613.9 h 51,M 2723.6 1613.9 h 51,9,04(도시철도)
subway_a01_l01,KR(코레일),1호선,가능,M 2723.6 1613.9 h 51,M 2774.6 1613.9 h 51,10,04(도시철도)
subway_a01_l01,KR(코레일),1호선,의정부,M 2774.6 1613.9 h 51,M 2825.6 1613.9 h 51,11,04(도시철도)
subway_a01_l01,KR(코레일),1호선,회룡,M 2825.6 1613.9 h 51,M 2876.6 1613.9 h 51,12,04(도시철도)
subway_a01_l01,KR(코레일),1호선,망월사,M 2876.6 1613.9 h 51,M 2927.6 1613.9 h 51,13,04(도시철도)
subway_a01_l01,KR(코레일),1호선,도봉산,M 2927.6 1613.9 h 51,M 2978.6 1613.9 h 23.5 c 7.8 0 14.2 -6.4 14.2 -14.2 v -23.4,14,04(도시철도)
subway_a01_l01,KR(코레일),1호선,도봉,M 2978.6 1613.9 h 23.5 c 7.8 0 14.2 -6.4 14.2 -14.2 v -23.4,M 3016.3 1576.3 l 0 -40.2,15,04(도시철도)
subway_a01_l01,KR(코레일),1호선,방학,M 3016.3 1576.3 l 0 -40.2,M 3016.3 1536.1 v -40.3,16,04(도시철도)
subway_a01_l01,KR(코레일),1호선,창동,M 3016.3 1536.1 v -40.3,M 3016.3 1495.8 v -40.2,17,04(도시철도)
subway_a01_l01,KR(코레일),1호선,녹천,M 3016.3 1495.8 v -40.2,M 3016.3 1455.6 v -40.2,18,04(도시철도)
subway_a01_l01,KR(코레일),1호선,월계,M 3016.3 1455.6 v -40.2,M 3016.3 1415.3 v -40.2,19,04(도시철도)
subway_a01_l01,KR(코레일),1호선,광운대,M 3016.3 1415.3 v -40.2,M 3016.3 1375.1 v -40.3,20,04(도시철도)
subway_a01_l01,KR(코레일),1호선,석계,M 3016.3 1375.1 v -40.3,M 3016.3 1334.8 v -40.3,21,04(도시철도)
subway_a01_l01,KR(코레일),1호선,신이문,M 3016.3 1334.8 v -40.3,M 3016.3 1294.6 v -40.2,22,04(도시철도)
subway_a01_l01,KR(코레일),1호선,외대앞,M 3016.3 1294.6 v -40.2,M 3016.3 1254.4 v -25 c 0 -7.8 -6.4 -14.2 -14.2 -14.2 l -23.5 0,23,04(도시철도)
subway_a01_l01,KR(코레일),1호선,회기,M 3016.3 1254.4 v -25 c 0 -7.8 -6.4 -14.2 -14.2 -14.2 l -23.5 0,M 2978.6 1215.2 l -56.4 0,24,04(도시철도)
subway_a01_l01,KR(코레일),1호선,남영,M 2414.7 1215.2 h -56.4,M 2358.3 1215.2 h -56.4,35,04(도시철도)
subway_a01_l01,KR(코레일),1호선,용산,M 2358.3 1215.2 h -56.4,M 2301.9 1215.2 h -56.4,36,04(도시철도)
subway_a01_l01,KR(코레일),1호선,노량진,M 2301.9 1215.2 h -56.4,M 2245.5 1215.2 h -56.4,37,04(도시철도)
subway_a01_l01,KR(코레일),1호선,대방,M 2245.5 1215.2 h -56.4,M 2189.2 1215.2 h -56.4,38,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,왕십리,,M 1967.9 1218.4 h 99.4,1,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,서울숲,M 1967.9 1218.4 h 99.4,M 2067.3 1218.4 h 99.4,2,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,압구정로데오,M 2067.3 1218.4 h 99.4,M 2166.7 1218.4 h 99.4,3,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,강남구청,M 2166.7 1218.4 h 99.4,M 2266.1 1218.4 h 99.4,4,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,선정릉(한국과학창의재단),M 2266.1 1218.4 h 99.4,M 2365.5 1218.4 h 99.4,5,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,선릉,M 2365.5 1218.4 h 99.4,M 2464.9 1218.4 h 99.4,6,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,한티,M 2464.9 1218.4 h 99.4,M 2564.3 1218.4 h 99.4,7,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,도곡,M 2564.3 1218.4 h 99.4,M 2663.7 1218.4 h 99.4,8,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,구룡,M 2663.7 1218.4 h 99.4,M 2763.1 1218.4 h 99.4,9,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,개포동,M 2763.1 1218.4 h 99.4,M 2862.5 1218.4 h 99.4,10,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,대모산입구,M 2862.5 1218.4 h 99.4,M 2961.9 1218.4 h 38.4 c 7.8 0 14.2 6.4 14.2 14.2 v 34.8,11,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,수서,M 2961.9 1218.4 h 38.4 c 7.8 0 14.2 6.4 14.2 14.2 v 34.8,M 3014.5 1267.4 v 99.2,12,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,복정(동서울대학),M 3014.5 1267.4 v 99.2,M 3014.5 1366.6 v 99.2,13,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,가천대,M 3014.5 1366.6 v 99.2,M 3014.5 1465.9 v 99.2,14,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,태평,M 3014.5 1465.9 v 99.2,M 3014.5 1565.1 v 36 c 0 7.8 -6.4 14.2 -14.2 14.2 h -38.4,15,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,모란,M 3014.5 1565.1 v 36 c 0 7.8 -6.4 14.2 -14.2 14.2 h -38.4,M 2961.9 1615.3 h -102,16,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,야탑,M 2961.9 1615.3 h -102,M 2859.8 1615.3 h -102,17,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,이매(성남아트센터),M 2859.8 1615.3 h -102,M 2757.8 1615.3 h -102,18,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,서현,M 2757.8 1615.3 h -102,M 2655.8 1615.3 h -102,19,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,수내(한국잡월드),M 2655.8 1615.3 h -102,M 2553.8 1615.3 h -102,20,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,정자,M 2553.8 1615.3 h -102,M 2451.7 1615.3 h -102,21,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,미금(분당서울대병원),M 2451.7 1615.3 h -102,M 2349.7 1615.3 h -102,22,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,오리,M 2349.7 1615.3 h -102,M 2247.7 1615.3 h -102,23,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,죽전(단국대),M 2247.7 1615.3 h -102,M 2145.7 1615.3 h -102,24,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,보정,M 2145.7 1615.3 h -102,M 2043.6 1615.3 h -102,25,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,구성,M 2043.6 1615.3 h -102,M 1941.6 1615.3 h -102,26,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,신갈,M 1941.6 1615.3 h -102,M 1839.6 1615.3 h -102,27,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,기흥(백남준아트센터),M 1839.6 1615.3 h -102,M 1737.5 1615.3 h -102,28,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,상갈(루터대학교),M 1737.5 1615.3 h -102,M 1635.5 1615.3 h -102,29,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,청명,M 1635.5 1615.3 h -102,M 1533.5 1615.3 h -102,30,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,영통(경희대),M 1533.5 1615.3 h -102,M 1431.5 1615.3 h -102,31,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,망포,M 1431.5 1615.3 h -102,M 1329.4 1615.3 h -102,32,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,매탄권선,M 1329.4 1615.3 h -102,M 1227.4 1615.3 h -102,33,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,수원시청(경기도문화의전당),M 1227.4 1615.3 h -102,M 1125.4 1615.3 h -102,34,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,매교,M 1125.4 1615.3 h -102,M 1023.4 1615.3 h -102,35,04(도시철도)
subway_a01_lK1,KR(코레일),수인분당,수원,M 1023.4 1615.3 h -102,,36,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,광운대,,,1,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,청량리,,M 922 1417.2 h 91,2,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,회기,M 922 1417.2 h 91,M 1013 1417.2 h 91,3,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,중랑,M 1013 1417.2 h 91,M 1104 1417.2 h 91,4,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,상봉,M 1104 1417.2 h 91,M 1195 1417.2 h 91,5,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,망우,M 1195 1417.2 h 91,M 1286.1 1417.2 h 90.9,6,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,신내,M 1286.1 1417.2 h 90.9,M 1377 1417.2 h 91,7,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,갈매,M 1377 1417.2 h 91,M 1468 1417.2 h 91,8,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,별내(삼육대학교),M 1468 1417.2 h 91,M 1559 1417.2 h 91,9,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,퇴계원,M 1559 1417.2 h 91,M 1650 1417.2 h 91,10,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,사릉,M 1650 1417.2 h 91,M 1741 1417.2 h 91,11,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,금곡,M 1741 1417.2 h 91,M 1832 1417.2 h 91,12,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,평내호평,M 1832 1417.2 h 91,M 1923 1417.2 h 91,13,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,천마산,M 1923 1417.2 h 91,M 2014 1417.2 h 91,14,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,마석,M 2014 1417.2 h 91,M 2105 1417.2 h 91,15,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,대성리,M 2105 1417.2 h 91,M 2196 1417.2 h 90.8,16,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,청평,M 2196 1417.2 h 90.8,M 2286.9 1417.2 h 91.2,17,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,상천(호명호수),M 2286.9 1417.2 h 91.2,M 2378 1417.2 h 91,18,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,가평(자라섬.남이섬),M 2378 1417.2 h 91,M 2469.1 1417.2 h 91,19,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,굴봉산(제이드가든),M 2469.1 1417.2 h 91,M 2560.1 1417.2 h 91,20,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,백양리(엘리시안강촌),M 2560.1 1417.2 h 91,M 2651.1 1417.2 h 91,21,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,강촌,M 2651.1 1417.2 h 91,M 2742.1 1417.2 h 91,22,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,김유정,M 2742.1 1417.2 h 91,M 2833.1 1417.2 h 91,23,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,남춘천(강원대),M 2833.1 1417.2 h 91,M 2924.1 1417.2 h 91,24,04(도시철도)
subway_a01_lK2,KR(코레일),경춘,춘천(한림대),M 2924.1 1417.2 h 91,,25,04(도시철도)
area01,KR(코레일),경의중앙,운천,"M109.3,71h19.8","M129.1,71h19.8",3,04(도시철도)
area01,KR(코레일),경의중앙,임진강,"M89.4,71h19.8","M109.3,71h19.8",2,04(도시철도)
area01,KR(코레일),수인분당,고색,"M541.4,798h-17.5c-7.8,0-14.6-4.5-17.9-11.1c-1.3-2.7-2.1-5.7-2.1-8.9","M503.9,778v-18.6",38,04(도시철도)
area01,KR(코레일),수인분당,오목천,"M503.9,778v-18.6","M503.9,759.3v-21.7",39,04(도시철도)
area01,KR(코레일),수인분당,어천,"M503.9,759.3v-21.7","M503.9,737.6c0-14-14-14-14-14",40,04(도시철도)
area01,KR(코레일),수인분당,야목,"M503.9,737.6c0-14-14-14-14-14","M489.9,723.6h-22.4",41,04(도시철도)
area01,KR(코레일),수인분당,사리,"M489.9,723.6h-22.4","M467.4,723.6h-8.6c-14,0-14,14-14,14",42,04(도시철도)
area01,KR(코레일),수인분당,한대앞,"M467.4,723.6h-8.6c-14,0-14,14-14,14","M444.9,737.6v17.7",43,04(도시철도)
area01,KR(코레일),수인분당,중앙,"M444.9,737.6v17.7","M444.9,755.3V773",44,04(도시철도)
subway_a01_lK4,KR(코레일),경의중앙,문산,,M 922 1218.8 v 54,1,04(도시철도)
subway_a01_lK4,KR(코레일),경의중앙,파주(두원대학),M 922 1218.8 v 54,M 922 1272.8 v 54,2,04(도시철도)
subway_a01_lK4,KR(코레일),경의중앙,월롱(서영대학교),M 922 1272.8 v 54,M 922 1326.8 v 54,3,04(도시철도)
subway_a01_lK4,KR(코레일),경의중앙,금촌,M 922 1326.8 v 54,M 922 1380.9 v 22.1 c 0 7.8 6.4 14.2 14.2 14.2 h 27,4,04(도시철도)
subway_a01_lK4,KR(코레일),경의중앙,금릉,M 922 1380.9 v 22.1 c 0 7.8 6.4 14.2 14.2 14.2 h 27,M 963.1 1417.2 h 67,5,04(도시철도)
