station_id,line_id,x,y,station_name_ko,label_dx,label_dy,source_id,source_url
station-99731f2c1581,seoul-2,4127,3056,"잠실새내",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-9fa2f8687d02,seoul-2,3649,2606,"한양대",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-a2d54a5d63d2,seoul-2,3168,2412,"시청",-42,24,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-b1f32d3f7d4d,seoul-2,3348,2412,"동대문역사문화공원",28,-38,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-b35616704ce3,seoul-2,2192,2736,"까치산",30,10,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-b6c9b1f02168,seoul-2,2556,3132,"대림(구로구청)",-43,24,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-cb86dcf14f2b,seoul-2,3060,2484,"충정로(경기대입구)",-50,59,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-cc06f88d487f,seoul-2,2515,3304,"구로디지털단지",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-d0aceb7dd41f,seoul-2,2556,2952,"영등포구청",-79,-57,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-d6afe85e434a,seoul-2,3766,2490,"용답",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-dc47306d7647,seoul-2,3777,2376,"신답",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-e43cb7fb4322,seoul-2,3492,2412,"신당",20,-12,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-e5cf592cf355,seoul-2,3640,2484,"왕십리",23,-14,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-e773d203ef9f,seoul-2,3964,2664,"건대입구",19,-14,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-gangnam,seoul-2,3600,3060,"강남",23,-12,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-sadang,seoul-2,3240,3276,"사당",-38,48,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-seongsu,seoul-2,3822,2711,"성수",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-sinseoldong,seoul-2,3601,2339,"신설동",-3,-19,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-021157f2f07e,seoul-4,1385,4486,"정왕",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-153b1d7fc702,seoul-4,3672,1941,"미아사거리",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-1cf13ec0de75,seoul-4,3420,2340,"동대문",20,-11,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-237d697179f3,seoul-4,1942,4912,"고잔",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-239ba3bb73a6,seoul-4,3852,1548,"노원",21,-11,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-28d327b6af8c,seoul-4,3547,2034,"길음",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-2a2d0080fa4a,seoul-4,3240,3276,"총신대입구(이수)",-36,-24,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-2af75c3d707b,seoul-4,3168,2520,"서울역",-58,39,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-2c11d90fdb36,seoul-4,3600,1804,"미아",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-319d94686a49,seoul-4,3204,2700,"삼각지",20,-12,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-32b6747795b6,seoul-4,3348,2484,"충무로",-26,68,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-3d32c6fc878a,seoul-4,3977,1517,"상계",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-3e091a24f4c3,seoul-4,4968,951,"진접",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-47b514f305d8,seoul-4,1517,4670,"신길온천",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-493478141d7f,seoul-4,2811,4459,"산본",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-4c410bdd35be,seoul-4,1772,4866,"초지",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-4f3d7288135e,seoul-4,2917,4139,"범계",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-5565cfc07e93,seoul-4,2917,4283,"금정",23,-5,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-56684b0f1770,seoul-4,3190,4069,"인덕원",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-5c711e1beea4,seoul-4,1285,4411,"오이도",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-6144b1b933c6,seoul-4,1679,4779,"안산",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-62830a2b0d00,seoul-4,2074,4912,"중앙",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-697787cc84e5,seoul-4,3597,1708,"수유(강북구청)",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-740e11495c3c,seoul-4,3105,4154,"평촌",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-871f17171f3c,seoul-4,4029,1420,"불암산(당고개)",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-9b12e97fd55b,seoul-4,2710,4799,"대야미",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-a2965d7b56d7,seoul-4,2256,4911,"한대앞",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-a5392987e17f,seoul-4,3201,2776,"신용산",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-a5ca3701535e,seoul-4,2737,4533,"수리산",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-a70f2c253492,seoul-4,3234,2622,"숙대입구(갈월)",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-a95a856ea633,seoul-4,3744,1548,"창동",20,-11,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-ae0e5bd1256d,seoul-4,3209,2542,"회현(남대문시장)",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-b06936dabc76,seoul-4,3412,3524,"선바위",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-b0ab9028ddcc,seoul-4,3608,1574,"쌍문",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-b1f32d3f7d4d,seoul-4,3348,2412,"동대문역사문화공원",28,-38,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-b495e35152ea,seoul-4,2592,4917,"반월",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-b90e3daa23a1,seoul-4,3253,2831,"이촌(국립중앙박물관)",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-bdf4c4579a71,seoul-4,4931,1105,"오남",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-c1a4e2fc5dc5,seoul-4,3269,3844,"정부과천청사",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-c94d2aebf662,seoul-4,3452,2267,"혜화",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-cb4c8948c9f2,seoul-4,3260,2542,"명동",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-cd50dac04268,seoul-4,3275,3421,"남태령",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-d490bb686722,seoul-4,3530,2138,"성신여대입구(돈암)",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-d8aba0e84e54,seoul-4,3490,3628,"경마공원",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-e0e57dfb9ba1,seoul-4,3383,2194,"한성대입구(삼선교)",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-e95f8616788c,seoul-4,3240,3024,"동작(현충원)",-38,48,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-e9aed16d6ab8,seoul-4,3308,3710,"과천",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-efa36ee4733c,seoul-4,4257,1538,"별내별가람",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-f870f37ac6e5,seoul-4,3442,3744,"대공원",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-sadang,seoul-4,3240,3276,"사당",-38,48,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-sangnoksu,seoul-4,2331,4975,"상록수",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-3178d4e46cab,shinbundang,3921,5058,"상현",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-436777779124,shinbundang,3734,4996,"광교(경기대)",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-472c37cdb731,shinbundang,3967,4885,"성복",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-4a2c2985d3b7,shinbundang,3600,2916,"논현",21,-14,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-583d6088d20b,shinbundang,4090,4698,"동천",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-5ba75cc204b9,shinbundang,4212,4104,"판교(판교테크노밸리)",-36,42,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-63b33bf3a6ab,shinbundang,3656,3371,"양재시민의숲(매헌)",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-7ab006406857,shinbundang,3600,2988,"신논현",21,-11,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-810f79bc1737,shinbundang,4241,4547,"미금(분당서울대병원)",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-865564447c8f,shinbundang,3716,5189,"광교중앙(아주대)",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-9707f89c740a,shinbundang,3600,2844,"신사",-6,-17,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-c569e665bbac,shinbundang,3831,3543,"청계산입구",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-d36bf076a6e4,shinbundang,3600,3168,"양재(서초구청)",-36,48,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-eb09c73c19f1,shinbundang,4060,4795,"수지구청",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-gangnam,shinbundang,3600,3060,"강남",23,-12,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
station-jeongja,shinbundang,4241,4404,"정자",0,0,qa-wikimedia-seoul-svg-coordinate,https://commons.wikimedia.org/wiki/File:Seoul_subway_linemap_ko.svg
