region,station_id,line_id,station_name_ko,line_name_ko,x,y,source_id,source_url,license_status
"대구권",station-47bd8a10858a,line-0ffaa95b1b5d,"칠곡운암","대구 3호선",1335,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-fd616b921935,line-0ffaa95b1b5d,"구암","대구 3호선",1469,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-f10dbe8e725c,line-0ffaa95b1b5d,"태전","대구 3호선",1582,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-2062cce838f9,line-0ffaa95b1b5d,"매천","대구 3호선",1704,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-94208b16fdb2,line-0ffaa95b1b5d,"매천시장","대구 3호선",1826,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-75376ad42c0a,line-0ffaa95b1b5d,"팔달","대구 3호선",1948,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-9140315d3652,line-0ffaa95b1b5d,"공단","대구 3호선",2070,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-3e4f2fe97142,line-0ffaa95b1b5d,"만평","대구 3호선",2191,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-f81ee711511a,line-0ffaa95b1b5d,"팔달시장","대구 3호선",2313,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-ffa8f6b738f9,line-0ffaa95b1b5d,"원대","대구 3호선",2435,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-85f4f28bb9d5,line-0ffaa95b1b5d,"북구청","대구 3호선",2557,663,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-a0b65b9d084d,line-0ffaa95b1b5d,"달성공원","대구 3호선",2684,631,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-670546e5653e,line-0ffaa95b1b5d,"서문시장(동산병원)","대구 3호선",2770,559,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-3de9d5097085,line-0ffaa95b1b5d,"청라언덕","대구 3호선",2828,370,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-0521228b85ca,line-0ffaa95b1b5d,"남산","대구 3호선",2856,271,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-a94cb65fc5ee,line-0ffaa95b1b5d,"명덕(2.28민주운동기념회관)","대구 3호선",2900,209,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-eff8188e3ddf,line-0ffaa95b1b5d,"건들바위","대구 3호선",3133,124,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-ea7c56bfe707,line-0ffaa95b1b5d,"대봉교","대구 3호선",3348,124,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-2b5d9a8227d9,line-0ffaa95b1b5d,"수성시장","대구 3호선",3563,124,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-ddd1b8e5a06a,line-0ffaa95b1b5d,"수성구민운동장","대구 3호선",3778,124,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-25cb467579a9,line-0ffaa95b1b5d,"어린이세상","대구 3호선",3993,124,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-01b6cffd80c9,line-0ffaa95b1b5d,"황금","대구 3호선",4208,124,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-45af370ffd17,line-0ffaa95b1b5d,"수성못(TBC)","대구 3호선",4423,124,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-542e73dc8112,line-0ffaa95b1b5d,"지산","대구 3호선",4638,124,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-947b936ddc6d,line-0ffaa95b1b5d,"범물","대구 3호선",4853,124,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-dea6c25efcfe,line-0ffaa95b1b5d,"용지","대구 3호선",5068,124,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-cedc1a6c1c6a,line-8f7ed01f290a,"경산","대구 대경선",5069,511,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-5b51eac5a29c,line-8f7ed01f290a,"동대구역","대구 대경선",3540,647,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-d5764b48d283,line-8f7ed01f290a,"대구역","대구 대경선",3215,647,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-dbe2b8021ff7,line-8f7ed01f290a,"서대구역","대구 대경선",2347,511,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-6502c3637045,line-8f7ed01f290a,"왜관","대구 대경선",1746,511,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-2e9e270f159d,line-8f7ed01f290a,"사곡","대구 대경선",1153,511,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대구권",station-efc0fed91bd1,line-8f7ed01f290a,"구미","대구 대경선",851,511,qa-official-svg-coordinate,https://www.dtro.or.kr/front/dtro/cyberstation/station/cyberstation.do,review-required
"대전권",station-1a68b52a9b0d,line-7051a9c2525c,"판암(대전대)","대전 1호선",771,567,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-8fa8dda24824,line-7051a9c2525c,"신흥","대전 1호선",724,567,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-4a9886a49721,line-7051a9c2525c,"대동(우송대)","대전 1호선",675,566,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-a8e6a45c3c35,line-7051a9c2525c,"대전","대전 1호선",627,566,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-102781067ad4,line-7051a9c2525c,"중앙로","대전 1호선",578,566,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-4f6b91cd4b74,line-7051a9c2525c,"중구청","대전 1호선",530,567,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-ee3cc9d04ee7,line-7051a9c2525c,"서대전네거리","대전 1호선",482,567,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-49f924643e04,line-7051a9c2525c,"오룡","대전 1호선",432,567,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-8c3f83ab1056,line-7051a9c2525c,"용문","대전 1호선",384,567,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-961042c194fb,line-7051a9c2525c,"탄방","대전 1호선",335,567,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-0e902d05cec4,line-7051a9c2525c,"시청","대전 1호선",335,491,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-b35cc28f2c19,line-7051a9c2525c,"정부청사","대전 1호선",335,418,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-e0293fcce108,line-7051a9c2525c,"갈마","대전 1호선",287,418,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-9affffdcaf16,line-7051a9c2525c,"월평(한국과학기술원)","대전 1호선",236,418,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-18ba692610bf,line-7051a9c2525c,"갑천","대전 1호선",187,418,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-6423e0901f89,line-7051a9c2525c,"유성온천(충남대.목원대)","대전 1호선",137,415,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
"대전권",station-11db8e56e157,line-7051a9c2525c,"구암","대전 1호선",88,418,qa-official-svg-coordinate,https://www.djtc.kr/kor/cyberStation.do?menuIdx=28,review-required
